user_id,default_profile,default_profile_image,favourites_count,followers_count,friends_count,listed_count,statuses_count,geo_enabled,protected,verified,has_extended_profile,is_translator,user_lang,senti_polarity,senti_subjectivity,place_reference,possibly_sensitive,is_a_reply,is_quote_status,is_a_retweet,favorite_count,retweet_count,hash_tags_cnt,media_cnt,url_ref_cnt,symbols_cnt,user_ref_cnt,tweet_freq_hrs,bot_flg
3098421349,1,0,88,273,912,5,2263,0,0,0,0,0,en,0.196,0.347,0.0,0.0,0.0,0.003,0.023,0.27,0.269,0.601,0.444,0.619,0.0,0.028,14.288,1
554067867,1,0,2707,28,1586,18,5357,0,0,0,0,0,en,0.134,0.304,0.0,0.0,0.0,0.038,1.0,0.0,372.719,1.159,0.146,0.44,0.0,1.138,6.695,1
256597786,1,0,10,162,482,3,1206,0,0,0,0,0,en,0.283,0.335,0.0,0.0,0.011,0.04,0.594,0.037,1757.059,1.048,0.056,0.412,0.0,1.279,57.982,1
103351486,0,0,55,182,145,4,6595,0,0,0,0,0,en,0.015,0.13,0.0,0.0,0.006,0.0,0.008,0.017,112.968,0.007,0.002,0.948,0.0,0.019,8.089,1
199973582,1,0,2,1393,1508,22,78306,1,0,0,0,0,en,0.225,0.395,0.0,0.0,0.0,0.0,0.001,0.025,0.012,0.102,0.002,1.0,0.0,0.986,5.308,1
22942001,0,0,849,7177,722,93,5009,1,0,0,0,0,en,0.185,0.352,0.002,0.0,0.039,0.06,0.186,1.183,12.121,1.06,0.095,0.789,0.0,0.437,11.75,1
338914454,0,0,431,16,0,2,1173,0,0,0,0,0,zh-tw,0.115,0.228,0.0,0.0,0.005,0.0,0.005,0.027,2.211,0.005,0.003,0.98,0.0,1.098,34.275,1
139758430,1,0,7280,811,1804,102,9314,0,0,0,0,0,en,0.161,0.396,0.0,0.0,0.0,0.007,1.0,0.0,210.146,1.879,0.087,0.475,0.0,1.204,1.983,1
2174620748,1,0,2,618,1970,9,477,0,0,0,0,0,en,0.164,0.359,0.0,0.0,0.0,0.0,0.008,0.099,0.453,0.212,0.031,0.973,0.0,0.044,65.767,1
3264569385,1,0,1262,22,0,1,1265,0,0,0,0,0,en,0.181,0.374,0.0,0.0,0.0,0.002,1.0,0.0,2968.927,2.355,0.074,0.849,0.013,1.145,0.15,1
15109265,0,0,889,688,553,31,4096,1,0,0,0,0,en,0.099,0.217,0.031,0.0,0.09,0.009,0.05,0.551,13.843,0.272,0.046,0.804,0.0,0.767,17.287,1
724324885,0,0,713,13447,43,186,106451,1,0,0,0,0,en,0.062,0.146,0.018,0.0,0.006,0.001,0.028,0.292,1.417,0.694,0.441,0.671,0.0,0.066,4.905,1
35457209,0,0,662,2618,405,83,4716,1,0,0,0,0,en,0.186,0.378,0.003,0.0,0.072,0.027,0.114,1.268,2.615,0.317,0.137,0.676,0.0,0.453,16.962,1
83683408,0,0,2,262,940,6,1270,1,0,0,0,0,en,0.224,0.35,0.003,0.0,0.029,0.001,0.025,0.038,1.372,0.16,0.007,0.797,0.0,0.051,63.399,1
575402168,0,0,33,1081,427,54,2702,0,0,0,0,0,en,0.22,0.349,0.0,0.0,0.019,0.032,0.308,1.11,5.494,1.323,0.323,0.699,0.0,1.461,21.345,1
2512221956,1,0,0,595,3,3,233,0,0,0,0,0,en,0.003,0.014,0.0,0.0,0.0,0.0,0.421,0.536,6.352,0.991,0.725,1.0,0.0,0.421,93.339,1
3018439679,1,0,377,1435,80,27,5568,1,0,0,0,0,en,0.039,0.082,0.0,0.0,0.008,0.004,0.025,3.172,18.939,0.596,0.921,0.066,0.0,0.381,8.438,1
434308370,0,0,2470,1240,2439,21,15453,0,0,0,0,0,en,0.015,0.046,0.0,0.0,0.049,0.003,0.014,0.237,0.192,1.938,0.005,0.922,0.0,1.734,6.469,1
3295996710,1,0,19,494,836,90,3278,0,0,0,0,0,en,0.209,0.335,0.0,0.0,0.0,0.198,0.995,0.0,79.071,1.835,0.1,0.421,0.01,2.533,7.851,1
167561205,0,0,8,111,139,4,5555,1,0,0,0,0,en,0.017,0.047,0.022,0.0,0.01,0.0,0.009,0.025,0.547,0.193,0.0,0.816,0.0,0.044,14.761,1
1068221456,1,0,29,119,78,0,3408,0,0,0,1,0,en,-0.008,0.013,0.0,0.0,0.001,0.0,0.003,0.006,1.442,1.459,0.07,0.11,0.0,0.004,8.966,1
3673821932,1,0,322,80,496,0,6332,0,0,0,0,0,en,0.149,0.249,0.0,0.0,0.0,0.039,0.999,0.001,135.159,1.016,0.108,0.047,0.0,1.306,2.879,1
72126063,0,0,2972,723,1259,29,52475,0,0,0,0,0,en,0.011,0.031,0.0,0.0,0.001,0.001,0.019,0.015,28.087,0.162,0.006,0.955,0.0,0.022,3.366,1
3233845421,1,0,0,663,642,2,398,0,0,0,0,0,en,0.018,0.021,0.0,0.003,0.0,0.0,0.0,0.063,0.03,0.0,0.962,0.606,0.0,0.0,4.392,1
16313297,0,0,133,33,136,4,252,0,0,0,0,0,en,0.249,0.361,0.0,0.0,0.167,0.008,0.139,0.092,6543.845,0.637,0.151,0.398,0.0,0.669,353.797,1
628493945,0,0,268,13718,14664,41,22799,0,0,0,0,0,en,0.083,0.201,0.0,0.004,0.0,0.0,0.003,0.433,1.246,1.989,0.961,0.573,0.0,1.259,12.434,1
1622413069,1,0,0,6,3,0,23070,0,0,0,0,0,en,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.005,1
523247729,1,0,213,28,187,0,4401,0,0,0,0,0,en,0.101,0.397,0.0,0.0,0.921,0.001,0.004,0.314,59.513,0.019,0.004,0.063,0.0,1.256,15.328,1
2312109649,0,0,157,62,90,4,1642,0,0,0,0,0,en,0.144,0.247,0.0,0.0,0.002,0.001,0.036,0.06,0.572,2.45,0.029,0.998,0.0,0.161,20.541,1
2838900554,0,0,4041,218,1477,4,8460,1,0,0,1,0,en,0.094,0.203,0.0,0.3,0.013,0.054,0.964,0.006,226.371,0.87,0.215,0.093,0.0,1.05,2.748,1
403078748,0,0,321,873,278,148,2455,0,0,0,0,0,en,0.117,0.247,0.0,0.0,0.001,0.001,0.058,0.478,0.989,1.252,0.484,0.907,0.001,0.216,24.849,1
1390556054,0,0,9242,81,157,7,5077,0,0,0,0,0,en,0.088,0.315,0.0,0.0,0.121,0.024,0.759,0.025,602.185,0.401,0.169,0.471,0.0,1.218,12.597,1
21125645,0,0,283,20989,12432,604,37994,1,0,0,0,0,en,0.158,0.311,0.087,0.0,0.001,0.011,0.294,0.333,19.452,1.126,0.088,0.71,0.0,1.018,4.605,1
1154538534,0,0,64334,347,2033,51,35866,0,0,0,0,0,en,-0.019,0.349,0.0,0.0,0.592,0.068,0.368,0.513,549.031,0.09,0.13,0.147,0.0,1.35,1.199,1
35289761,0,0,253,44099,5248,1930,16220,0,0,1,0,0,en,0.148,0.375,0.0,0.0,0.034,0.006,0.017,2.999,1.142,0.014,0.11,0.978,0.0,0.148,3.25,1
1467026630,1,0,8,1037,290,2,18025,1,0,0,1,0,en,0.103,0.185,0.309,0.0,0.012,0.001,0.174,0.015,285.421,0.029,0.001,0.683,0.0,0.338,11.738,1
2784221536,0,0,224,440,163,27,740,0,0,0,0,0,en,0.247,0.465,0.0,0.0,0.106,0.096,0.15,0.765,1.915,0.398,0.171,0.8,0.0,0.414,49.583,1
321519271,1,0,49689,2833,158,56,54401,1,0,0,0,0,en,0.095,0.275,0.0,0.0,0.021,0.016,0.057,1.321,1.846,0.16,0.064,0.994,0.0,0.196,2.33,1
2802302704,1,0,15,111,142,2,3530,0,0,0,0,0,en,0.286,0.337,0.0,0.0,0.002,0.002,0.001,0.054,0.004,0.022,0.064,0.918,0.0,0.003,9.797,1
312931148,1,0,2385,352,235,0,4140,0,0,0,1,0,en,0.083,0.335,0.0,0.0,0.142,0.011,0.552,0.285,2100.843,0.107,0.259,0.111,0.0,0.755,20.619,1
961897154,1,0,0,146,164,34,2176,0,0,0,0,0,en,0.067,0.225,0.0,0.0,0.004,0.0,0.002,0.071,0.077,1.052,0.002,0.991,0.0,0.012,13.69,1
2687223536,0,0,1095,18,0,0,1096,0,0,0,0,0,en,0.053,0.152,0.0,0.0,0.0,0.0,0.988,0.0,1774.419,0.302,0.14,0.907,0.023,1.047,0.453,1
154155992,0,0,289,935,1907,54,9153,1,0,0,0,0,en,0.112,0.29,0.0,0.0,0.093,0.017,0.165,0.025,22.017,1.707,0.041,1.01,0.0,0.379,17.77,1
258478116,1,0,95,240,192,15,2981,0,0,0,0,0,en,0.147,0.341,0.0,0.0,0.0,0.0,0.011,0.078,0.057,0.811,0.337,0.306,0.0,0.105,21.155,1
2961735746,1,0,57,255,511,5,1797,0,0,0,0,0,en,0.186,0.493,0.0,0.0,0.001,0.001,0.154,0.031,13.48,0.262,0.073,0.98,0.0,0.173,15.079,1
611657123,0,0,5501,5496,1618,16,41043,1,0,0,1,0,en,0.024,0.307,0.0,0.0,0.118,0.007,0.389,1.435,1750.362,0.437,0.278,0.158,0.0,0.485,8.643,1
82323247,0,0,648,3321,786,213,4602,1,0,0,0,0,en,0.207,0.337,0.012,0.474,0.007,0.049,0.361,0.898,4.067,1.106,0.104,0.581,0.002,0.958,14.078,1
2244794124,1,0,828,5986,6056,110,20091,0,0,0,0,0,en,0.242,0.464,0.0,0.0,0.0,0.0,0.0,0.092,0.06,0.729,0.393,0.901,0.0,0.031,1.006,1
3393094667,1,0,2,159,245,52,10397,0,0,0,0,0,en,0.034,0.231,0.0,0.0,0.0,0.001,0.006,0.031,0.33,0.303,0.001,1.053,0.0,0.007,3.122,1
35623824,0,0,2,1129,154,34,28305,0,0,0,0,0,en,0.002,0.13,0.0,0.0,0.001,0.0,0.0,0.276,0.08,0.984,0.002,0.015,0.0,0.002,5.534,1
4128024430,1,0,0,8,104,0,534,0,0,0,0,0,en,0.022,0.041,0.0,0.0,0.002,0.0,0.0,0.041,0.006,0.985,0.002,0.994,0.0,0.549,36.433,1
857490530,0,0,4,9,54,1,724,0,0,0,0,0,en,0.066,0.245,0.0,0.0,0.003,0.0,0.004,0.032,0.058,0.356,0.01,0.822,0.0,0.012,73.376,1
474263130,1,0,119,2219,2138,56,67123,0,0,0,0,0,en,0.039,0.271,0.0,0.0,0.254,0.051,0.484,0.629,1028.5,0.267,0.205,0.368,0.0,1.19,1.362,1
3231663692,1,0,78,48,62,0,1375,0,0,0,0,0,en,-0.003,0.011,0.0,0.0,0.026,0.003,0.057,0.112,48.999,0.03,0.131,0.027,0.0,0.092,18.289,1
128466477,0,0,544,562,1497,5,39544,1,0,0,1,0,en,0.002,0.004,0.0,0.0,0.007,0.009,0.13,0.002,398.544,0.07,0.047,0.866,0.0,0.155,1.013,1
854201534,0,0,0,16,14,1,67863,0,0,0,0,0,en,0.099,0.264,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.833,0.0,0.0,0.0,0.0,1.24,1
1254765698,0,0,3169,254,1361,10,2774,1,0,0,1,0,en,0.05,0.158,0.001,0.0,0.159,0.006,0.38,0.174,1104.613,0.585,0.499,0.498,0.0,0.654,18.458,1
476919617,1,0,9374,266,559,11,17290,1,0,0,1,0,en,0.046,0.072,0.0,0.0,0.0,0.021,1.0,0.0,284.053,1.353,0.302,0.391,0.0,1.402,7.152,1
1682313314,1,0,2,101,111,3,1325,0,0,0,0,0,en,0.193,0.356,0.0,0.0,0.005,0.0,0.001,0.051,0.051,0.394,0.009,0.989,0.0,0.355,34.665,1
2960981093,1,0,347,4612,4923,0,235,1,0,0,0,0,en,0.178,0.313,0.0,0.0,0.005,0.214,0.947,0.252,722.466,0.034,0.121,0.34,0.0,1.476,51.053,1
3287695303,1,1,0,3,2,0,1022,0,0,0,0,0,en,0.065,0.377,0.0,0.0,0.0,0.0,0.0,0.002,0.002,0.999,0.999,0.915,0.0,0.001,18.376,1
202539396,0,0,6495,116,280,8,15699,1,0,0,0,0,en,0.143,0.325,0.0,0.0,0.012,0.03,0.96,0.006,2610.915,0.309,0.463,0.137,0.0,1.228,6.865,1
2900371521,1,0,3,5353,5509,20,8833,0,0,0,0,0,en,0.029,0.201,0.0,0.0,0.0,0.0,0.01,0.033,1.16,0.0,0.0,1.071,0.0,0.01,0.812,1
121857594,1,0,2,424,787,9,3066,1,0,0,0,0,en,0.193,0.34,0.001,0.0,0.0,0.0,0.001,0.017,0.021,0.008,0.0,0.957,0.0,0.003,19.586,1
203939641,0,0,1728,12377,1743,216,6627,1,0,0,0,0,en,0.278,0.456,0.02,0.0,0.296,0.007,0.191,1.078,1.271,0.473,0.35,0.595,0.0,1.028,11.971,1
124640990,0,0,38,526,1856,18,2054,0,0,0,0,0,en,0.104,0.153,0.0,0.0,0.003,0.0,0.001,0.065,0.04,2.426,0.685,0.396,0.0,0.195,37.181,1
51948170,0,0,1394,9860,10758,199,61042,1,0,0,0,0,en,0.102,0.249,0.0,0.0,0.0,0.001,0.046,0.123,15.644,0.159,0.057,1.598,0.0,0.16,1.805,1
2953167296,1,0,3865,45,201,2,2528,1,0,0,1,0,en,0.076,0.258,0.0,0.0,0.611,0.027,0.291,0.3,11732.623,0.113,0.197,0.072,0.0,1.246,13.791,1
2803341352,1,0,144,156,163,1,1994,0,0,0,0,0,en,0.014,0.119,0.0,0.0,0.06,0.0,0.047,0.022,36.184,0.019,0.006,0.82,0.0,0.117,17.707,1
166882121,0,0,44,7808,3,18,2313,0,0,0,0,0,en,0.059,0.214,0.0,0.0,0.015,0.0,0.001,0.13,0.151,0.061,0.039,1.208,0.0,0.022,46.837,1
2965914446,1,0,5,51,515,0,1282,0,0,0,1,0,en,0.055,0.163,0.0,0.0,0.0,0.003,0.958,0.004,551.285,0.039,0.016,0.012,0.0,0.715,18.19,1
2986196889,0,0,0,345,541,30,4146,0,0,0,0,0,en,0.258,0.513,0.0,0.0,0.0,0.0,0.0,0.076,0.037,2.51,0.78,0.662,0.0,0.001,3.224,1
2245462992,0,0,4155,120,25,0,4075,1,0,0,1,0,en,0.141,0.308,0.01,0.0,0.013,0.023,0.813,0.021,18132.691,0.254,0.33,0.155,0.0,1.082,9.05,1
2853501332,0,0,623,482,626,92,6389,1,0,0,0,0,en,0.11,0.285,0.03,0.0,0.002,0.002,0.004,0.144,0.048,2.506,0.14,0.879,0.0,0.059,7.487,1
2201333669,1,0,9770,236,213,1,9337,1,0,0,0,0,en,0.042,0.325,0.0,0.0,0.0,0.364,1.0,0.0,40667.295,0.022,0.276,0.278,0.0,0.973,4.085,1
3979873394,1,0,54,3,22,0,20688,0,0,0,0,0,en,0.142,0.271,0.0,0.0,0.0,0.052,0.999,0.0,109.119,0.872,0.152,0.049,0.0,1.571,0.279,1
12595312,0,0,0,118,191,16,860,1,0,0,0,0,en,0.228,0.354,0.008,0.0,0.01,0.0,0.003,0.047,1.859,0.33,0.002,0.931,0.0,0.027,92.485,1
47499461,0,0,8,174,317,5,3589,0,0,0,0,0,en,0.117,0.377,0.0,0.0,0.0,0.0,0.002,0.085,0.152,0.009,0.001,0.999,0.0,0.003,11.796,1
3398729818,1,0,0,5,3,0,392,0,0,0,1,0,en,0.054,0.285,0.0,0.0,0.0,0.0,0.0,0.008,0.005,1.051,0.974,0.87,0.0,0.0,17.01,1
3223536685,1,0,9,105,48,0,4131,0,0,0,0,0,en,0.299,0.515,0.0,0.0,0.0,0.0,0.0,0.029,0.007,0.004,0.0,1.001,0.0,0.873,1.12,1
889795548,0,0,16,120,218,4,2977,1,0,0,0,0,en,0.171,0.305,0.007,0.0,0.001,0.0,0.006,0.023,0.449,0.057,0.061,0.943,0.0,0.015,18.014,1
29086373,0,0,9053,1885,664,87,35319,0,0,0,0,0,en,0.06,0.389,0.0,0.0,0.205,0.047,0.049,2.149,667.974,0.092,0.022,0.281,0.0,0.191,3.154,1
2231476190,0,0,2501,1242,965,45,1572,0,0,0,1,0,en,0.228,0.47,0.0,0.0,0.002,0.001,0.578,0.051,46.581,1.251,0.222,0.639,0.0,0.63,30.282,1
123214345,0,0,1,176,90,9,10577,1,0,0,0,0,en,0.045,0.154,0.0,0.0,0.054,0.0,0.0,0.01,0.005,0.109,0.002,0.783,0.0,0.053,8.102,1
231718751,0,0,59,4134,4526,139,3464,0,0,0,0,0,en,0.144,0.254,0.0,0.0,0.012,0.001,0.109,0.163,17.905,1.175,0.014,0.906,0.0,0.336,19.495,1
17861479,1,0,2,1001,1881,24,1750,1,0,0,0,0,en,0.125,0.236,0.002,0.0,0.003,0.001,0.003,0.046,0.064,0.081,0.471,0.866,0.0,0.086,49.923,1
390146736,0,0,0,166,27,3,3724,0,0,0,0,0,en,0.157,0.371,0.0,0.0,0.0,0.0,0.0,0.027,0.003,0.0,0.0,1.0,0.0,0.0,8.036,1
10086382,0,0,4076,34572,3174,368,25741,1,0,1,0,0,en,0.186,0.35,0.037,0.0,0.167,0.079,0.21,16.622,5.931,0.474,0.227,0.559,0.0,1.072,3.099,1
3165751084,0,0,0,2,6,0,37502,0,0,0,0,0,en,0.114,0.209,0.0,0.0,0.0,0.0,0.0,0.002,0.002,0.0,0.0,1.001,0.0,0.0,0.038,1
1630352731,1,0,0,17,61,10,3879,0,0,0,0,0,en,0.074,0.266,0.0,0.0,0.0,0.001,0.0,0.045,0.025,1.667,0.0,1.001,0.0,0.002,9.789,1
3064076521,0,0,1216,18,133,0,368,1,0,0,1,0,en,0.062,0.262,0.011,0.0,0.066,0.027,0.896,0.142,624.932,0.29,0.4,0.699,0.0,1.09,81.247,1
193372339,1,0,0,1120,1822,0,9152,0,0,0,0,0,en,0.238,0.362,0.0,0.0,0.0,0.0,0.001,0.006,0.01,0.0,0.215,0.925,0.0,0.011,14.29,1
116010130,1,0,18,268,842,4,7066,1,0,0,0,0,en,0.012,0.035,0.0,0.0,0.0,0.0,0.0,0.012,0.003,1.994,0.018,1.0,0.0,0.001,5.087,1
2797875551,1,0,134,339,1028,13,1036,0,0,0,0,0,en,0.157,0.284,0.0,0.0,0.026,0.009,0.008,0.182,0.135,0.452,0.233,0.918,0.0,0.173,16.611,1
569043660,0,0,1274,4713,981,27,3853,0,0,0,0,0,en,0.291,0.468,0.0,0.0,0.191,0.0,0.031,3.664,86.039,0.945,0.192,0.749,0.0,0.562,16.366,1
3009372480,1,0,32,30,75,22,3469,0,0,0,1,0,en,0.126,0.262,0.0,0.0,0.0,0.146,0.005,0.044,0.165,0.272,0.058,1.017,0.0,0.03,7.503,1
3083900914,1,0,30,41,177,1,108529,0,0,0,0,0,en,-0.036,0.47,0.0,0.0,0.0,0.0,0.0,0.02,0.011,0.125,0.0,0.0,0.0,0.0,0.254,1
82425278,0,0,6,155,0,4,2220,1,0,0,0,0,en,0.25,0.4,0.035,0.0,0.01,0.0,0.006,0.022,0.087,0.769,0.002,0.897,0.0,0.24,26.03,1
2971761881,1,0,474,196,220,6,6384,0,0,0,1,0,en,0.083,0.182,0.0,0.0,0.001,0.46,0.989,0.049,21.655,0.51,0.086,0.532,0.0,1.578,0.262,1
2903675308,1,0,1,11,15,6,2187,0,0,0,0,0,en,0.249,0.393,0.0,0.0,0.0,0.028,1.0,0.0,54.794,0.633,0.289,0.254,0.0,1.463,8.168,1
14046314,0,0,365,609,820,44,3326,1,0,0,0,0,en,0.099,0.176,0.006,0.0,0.062,0.003,0.09,0.227,2.166,1.091,0.027,1.015,0.0,0.378,19.683,1
1864506978,1,0,31,565,17,1,1191,0,0,0,0,0,en,0.31,0.485,0.0,0.0,0.1,0.002,0.07,0.05,123.989,0.195,0.102,1.008,0.0,0.871,36.188,1
616303909,1,0,0,1302,1628,5,72034,0,0,0,0,0,en,0.003,0.025,0.0,0.0,0.0,0.0,0.0,0.002,0.002,0.986,0.0,0.013,0.0,0.0,0.772,1
564538442,0,0,5131,19983,552,278,29718,1,0,1,0,0,en,0.211,0.371,0.006,0.0,0.001,0.019,0.076,1.445,2.359,0.451,0.056,0.958,0.0,0.567,2.391,1
449255296,1,0,0,1163,510,6,9779,0,0,0,0,0,en,0.279,0.453,0.0,0.0,0.0,0.0,0.001,0.133,0.296,0.001,0.0,1.0,0.0,0.001,10.202,1
3506030840,1,0,1,28,58,2,3988,0,0,0,1,0,en,0.055,0.098,0.0,0.0,0.0,0.001,0.0,0.01,0.003,0.008,0.0,0.947,0.0,0.004,4.918,1
2394624993,1,0,0,4,10,0,486,1,0,0,0,0,en,0.002,0.415,0.0,0.0,0.0,0.0,0.0,0.004,0.004,0.996,0.994,0.909,0.0,0.002,32.984,1
4302224242,1,0,461,184,1170,3,3135,0,0,0,0,0,en,0.081,0.201,0.0,0.001,0.002,0.004,0.992,0.022,371.337,0.458,0.547,0.27,0.0,2.44,16.349,1
55662988,0,0,198,1078,1017,108,6828,1,0,0,0,0,en,0.104,0.247,0.0,0.0,0.0,0.0,0.053,0.095,1.201,0.211,0.041,0.969,0.0,0.12,5.664,1
830163432,0,0,1048,1009,445,0,56582,0,0,0,0,0,en,0.067,0.406,0.0,0.0,0.999,0.0,0.0,0.005,0.002,0.001,0.0,0.001,0.0,0.999,8.307,1
35950289,0,0,1365,1245,1289,128,4780,1,0,0,0,0,en,0.191,0.284,0.015,0.0,0.015,0.052,0.211,0.651,0.796,1.106,0.133,0.497,0.0,1.249,10.937,1
2394940873,0,0,353,9,0,6,456,0,0,0,0,0,en,0.125,0.305,0.0,0.0,0.0,0.046,0.904,0.0,674.162,1.112,0.18,0.442,0.021,1.344,12.549,1
349819728,0,0,3669,1735,1786,2,28278,1,0,0,1,0,en,0.07,0.244,0.0,0.312,0.338,0.195,0.406,0.2,906.149,0.055,0.112,0.206,0.0,0.832,0.417,1
3199919103,1,0,5170,103,157,0,4876,0,0,0,1,0,en,0.112,0.346,0.0,0.0,0.003,0.055,0.969,0.022,26858.665,0.151,0.248,0.257,0.0,1.165,9.869,1
264121073,1,0,12,11339,83,147,3625,0,0,0,0,0,en,0.112,0.263,0.0,0.0,0.021,0.005,0.127,2.034,4.207,0.542,0.109,0.916,0.0,0.344,16.703,1
3976414213,1,1,20,20,19,0,9,0,0,0,0,0,en,-0.021,0.132,0.0,0.0,0.111,0.0,0.111,0.333,2821.333,0.778,0.667,0.778,0.0,0.556,471.778,1
3282398730,1,1,0,2,0,0,648,0,0,0,0,0,en,0.098,0.092,0.0,0.0,0.0,0.0,0.0,0.006,0.003,0.0,0.0,0.977,0.0,0.0,2.934,1
1413000943,1,0,12,312,293,14,1972,1,0,0,0,0,en,0.148,0.292,0.0,0.0,0.014,0.001,0.054,0.09,0.215,0.186,0.068,0.804,0.0,0.161,19.236,1
2880393984,1,0,37131,139,115,1,4026,0,0,0,1,0,en,0.184,0.351,0.0,0.0,0.002,0.083,0.985,0.005,184.357,1.455,0.229,0.145,0.0,1.218,10.463,1
455567062,1,0,4450,443,225,14,5053,0,0,0,0,0,en,0.186,0.379,0.0,0.0,0.398,0.17,0.455,0.877,580.592,0.667,0.064,0.47,0.0,1.76,6.041,1
3422980817,1,1,0,2,0,1,2247,0,0,0,0,0,en,0.074,0.373,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.998,1.0,0.929,0.0,0.0,11.008,1
3301224100,1,0,0,189,53,85,13829,0,0,0,0,0,en,0.02,0.148,0.0,0.0,0.0,0.0,0.0,0.042,0.005,5.414,1.0,1.0,0.0,0.0,0.531,1
2363099551,1,0,0,66,10,9,2688,0,0,0,0,0,en,0.115,0.371,0.0,0.0,0.0,0.0,0.0,0.048,0.012,0.567,0.253,0.311,0.0,0.0,14.07,1
16724972,0,0,1517,2747,2531,93,5698,1,0,0,0,0,en,0.179,0.328,0.02,0.0,0.077,0.006,0.088,0.669,9.74,0.569,0.511,0.638,0.0,0.42,16.679,1
881182314,1,0,879,56,9,1,806,1,0,0,0,0,en,0.098,0.229,0.0,0.0,0.114,0.019,0.797,0.096,145.422,0.484,0.079,0.232,0.0,1.71,62.047,1
3244584983,1,0,7286,64,0,7,7371,0,0,0,0,0,en,0.138,0.271,0.0,0.0,0.0,0.006,1.0,0.0,1996.338,0.84,0.139,0.995,0.031,1.076,0.167,1
463193055,1,0,10520,1108,2015,3,8596,1,0,0,1,0,en,0.104,0.327,0.193,0.0,0.34,0.219,0.291,0.854,1121.11,0.321,0.125,0.265,0.0,0.862,3.716,1
386582662,0,0,4583,497,0,2,122662,1,0,0,0,0,en,-0.015,0.183,0.0,0.0,0.005,0.0,0.815,0.002,1774.989,0.448,0.379,0.216,0.0,0.741,8.435,1
3299614305,1,0,632,4,307,5,711,0,0,0,0,0,en,0.146,0.316,0.0,0.0,0.0,0.099,0.98,0.001,1154.0,1.069,0.095,0.519,0.001,1.589,4.275,1
250231768,0,0,0,30,34,4,8164,0,0,0,0,0,en,0.155,0.332,0.0,0.0,0.0,0.001,0.162,0.04,4.58,0.085,0.772,0.866,0.0,0.763,6.938,1
422028183,0,0,0,2336,215,96,29678,0,0,0,0,0,en,0.105,0.287,0.0,0.0,0.0,0.004,0.116,0.221,19.094,0.406,0.04,0.953,0.0,0.229,7.098,1
472588972,0,0,1636,2329,1876,89,7191,0,0,0,0,0,en,0.23,0.391,0.0,0.0,0.053,0.011,0.136,0.444,0.608,0.392,0.034,0.874,0.0,0.866,2.986,1
4601655193,1,0,0,3,83,1,422,0,0,0,0,0,en,0.15,0.197,0.0,0.0,0.0,0.0,0.0,0.047,0.017,0.0,0.002,1.005,0.0,0.002,0.294,1
219874207,0,0,0,425,287,105,340,1,0,0,0,0,en,0.181,0.37,0.377,0.0,0.0,0.0,0.0,0.006,0.0,2.617,0.0,1.033,0.0,0.705,15.277,1
4383007034,1,0,1,105,58,0,1482,1,0,0,0,0,en,0.2,0.401,0.079,0.0,0.0,0.0,0.0,0.006,0.002,2.824,0.0,0.0,0.0,0.924,0.231,1
2391701899,0,0,1,63,80,13,14513,0,0,0,0,0,en,0.205,0.463,0.0,0.0,0.0,0.0,0.144,0.01,85.813,4.299,0.008,0.883,0.003,0.178,13.392,1
1477753758,0,0,8,27,26,29,1110,0,0,0,0,0,en,0.149,0.222,0.0,0.0,0.0,0.0,0.0,0.046,0.01,3.485,0.68,0.948,0.0,0.0,23.787,1
2559048510,1,1,0,5,5,4,2404,0,0,0,0,0,en,0.156,0.284,0.0,0.0,0.0,0.0,0.0,0.015,0.003,0.0,0.0,0.285,0.0,0.0,4.899,1
2893011943,1,0,151,44,206,4,2055,0,0,0,0,0,en,0.063,0.119,0.0,0.0,0.0,0.0,0.03,0.017,32.262,0.457,0.031,0.951,0.0,0.074,17.106,1
527681453,1,1,0,157,788,0,1129,0,0,0,0,0,en,0.056,0.065,0.0,0.0,0.0,0.0,0.0,0.009,0.004,0.019,0.002,0.997,0.0,0.864,28.98,1
35134309,0,0,10401,18947,970,223,101063,1,0,1,1,0,en,0.11,0.251,0.0,0.0,0.008,0.026,0.095,11.262,40.525,0.633,0.25,0.793,0.0,0.175,1.258,1
3343397847,1,1,0,17,181,0,1193,0,0,0,0,0,en,0.548,0.415,0.0,0.0,0.0,0.001,0.048,0.036,150.406,1.007,0.011,1.014,0.0,1.08,24.417,1
505833082,0,0,1862,1228,1737,40,3105,0,0,0,0,0,en,0.201,0.36,0.0,0.0,0.05,0.157,0.197,0.636,4.13,0.7,0.393,0.846,0.0,0.887,12.856,1
3291174194,1,1,0,2,0,0,1380,0,0,0,0,0,en,0.036,0.371,0.0,0.0,0.0,0.0,0.0,0.001,0.001,1.0,1.0,0.893,0.0,0.0,5.52,1
3315537879,1,0,11,7,0,0,524,0,0,0,0,0,en,0.147,0.213,0.0,0.0,0.022,0.017,0.869,0.007,7801.708,0.993,0.242,0.02,0.0,1.015,28.529,1
1908756390,0,0,94,257,204,7,1665,1,0,0,0,0,en,0.132,0.266,0.363,0.001,0.002,0.008,0.01,0.32,23.115,0.147,0.95,0.922,0.0,0.268,10.454,1
